"1" "2" "3" "4"
"V52" 0.00140346279679439 0.00223047844388593 0.00267398806562373 0.00357987760064243
"V53" 0.000355207245805813 0.00152638109435996 0.00368833727584579 0.0046222930160403
"V54" 0.000196920572110143 0.00135631715854211 0.00492037599127789 0.00384599759638262
"V55" 0.000840295911053607 0.00152902913914727 0.00276611888623569 0.00462060601116589
"V56" 0.000213361235759878 0.00144311288491718 0.00293606955286103 0.00524811357755228
"V57" 0.000574066484776764 0.00137302359424471 0.00234228301225125 0.00520749511313388
"V58" 0.000384234416840307 0.000841222701401913 0.00311093348978654 0.00540618581689288
"V59" 0.000180287639119734 0.0016299819517321 0.00297291106583249 0.00469167697402644
"V60" 0.000273797631902304 0.00148226878094025 0.00350457071992236 0.00417822212137907
"V61" 3.2743194812956e-05 0.00357294652574559 0.00484988351841017 0.00050985365128799
"V62" 0.000435436027762472 0.00251283648581317 0.00292154521215639 0.00306853734695772
"V63" 7.85564014510638e-05 0.0046399651635885 0.0026042948219354 0.000906263112236002
"V64" 0.000395498540244528 0.00112473089942608 0.00314181412573701 0.00472703420768781
"V65" 0.0019378880722731 0.00115256525571039 0.000530963581667617 0.00510004889537426
"V66" 7.19346751128609e-08 0.00696445548771136 2.30416918788853e-07 8.33236959427427e-12
"V67" 0.000225973715121491 0.00170629177564163 0.00392747031646943 0.00323822777031131
"V68" 0.00372698449892396 0.00113823247551018 0.00233201349945054 0.00101367820090783
"V69" 0.000341180954040765 0.00142763006471431 0.00332196237416169 0.00360615981456599
"V70" 0.000138070351697691 0.00144586480251826 0.00387554549370409 0.00320883980097885
"V71" 0.000213845108777448 0.0015663583129052 0.00338313619694192 0.00333912212037423
"V72" 0.000168539134628822 0.00128316876165609 0.00246809163358798 0.00449786253054635
"V73" 0.000342655422870849 0.0012394190235918 0.00262711819775972 0.0042100085188499
"V74" 0.000248517114996439 0.000704719800698299 0.00237330956380364 0.00516097483189146
"V75" 0.000216535662040152 0.00111677999492125 0.00259694186929911 0.00428785645172248
"V76" 0.00190230347564859 0.00148612256729638 0.00152173351718359 0.00277722347136685
"V77" 0.000180990972448188 0.00122762566714081 0.00314893358222959 0.0036998247057873
"V78" 0.000114896837458935 0.00118214702730676 0.00313014534844631 0.00371651506529794
"V79" 0.000910406107439167 0.00188666784890266 0.00164666322050527 0.00312779208587719
"V80" 0.0016069965378195 0.00440359048875529 7.29779508465005e-13 0.000207933612234107
"V81" 0.000217218711708663 0.000950099569416837 0.0025132651278507 0.00423350920474744
"V82" 0.00030789167607383 0.00117345945436173 0.00263781513467269 0.00369240891874025
"V83" 0.000534697858552041 0.000711069679132367 0.00350974671403909 0.00328859904508846
"V84" 0.000794634531653033 0.0015382513830493 0.00392215720282894 0.00151402509701947
"V85" 0.000300527126059265 0.00118727339125426 0.00280543357103182 0.00336941754381394
"V86" 0.00106583915693041 0.0011452655999865 0.0019997100661481 0.0031342888739989
"V87" 0.000258573397097987 0.0012499140495097 0.00251902726443178 0.00347028227145731
"V88" 0.000220979108705757 0.000979416838785209 0.00197596273491706 0.00425037687228678
"V89" 0.000274478857697763 0.00114122975496793 0.00233460186757815 0.00363559443727831
"V90" 0.00311290670164544 0.00057258779800549 0.00267401677727332 0.000863088370846682
"V91" 0.000984632097346307 0.00127302761755914 0.00265843043583068 0.00220747589304302
"V92" 0.000217073103243294 0.000851379039982379 0.00257797227667064 0.00366406467771201
"V93" 0.00017438448107217 0.000930783793253097 0.00248817205706855 0.00367546198119188
"V94" 0.000204036546692931 0.00101666802405673 0.00272184741732845 0.0032688567081759
"V95" 0.000148910944287055 0.00057981051789709 0.0018158488814413 0.00460109505927604
"V96" 8.7450246918611e-05 0.00524241770248512 1.18068714992159e-08 8.74039924634618e-06
"V97" 0.000226819325945925 0.000713694095281184 0.00201346000398258 0.00409476850917319
"V98" 0.000151524697524014 0.000945517838857283 0.00328962511508145 0.00260389985743722
"V99" 0.00212134318259302 0.00214238079677452 0.000822111341016204 0.000787156193186295
"V100" 0.000313789209774332 9.13325712405205e-05 0.00249394816353859 0.00395765629363104
"V101" 0.00128663696134488 0.00100426991642135 0.00240058575200437 0.00170767518770753
"V102" 0.00043615068802451 0.0016610290275153 0.00249464379095133 0.00169004961237014
"V103" 0.00171868719867534 0.00186791106276915 3.4021971194818e-08 0.00190816408114554
"V104" 0.000194579137777382 0.000947988938257013 0.00278917541472755 0.00244942587086454
"V105" 0.000295912404820154 0.00083037182889956 0.00183105630420816 0.00322747814312119
"V106" 0.000165575079975904 0.00189451123797312 0.00181765780207076 0.0019779339793732
"V107" 1.40777428044107e-07 0.00245063322250141 0.00331558953682257 0.000156805707116357
"V108" 0.000175883086317882 0.000818575371556943 0.00232393179512639 0.00293014624029213
"V109" 0.000133725318967088 0.0011175982047076 0.00208143912190341 0.00273662016277228
"V110" 0.000188598372442028 0.00090581206245565 0.00213740484623993 0.00289345190475793
"V111" 0.000231205903086227 0.000814456545084032 0.00193409686269696 0.00298386749251962
"V112" 0.00063976898587498 0.00100472285481363 0.0018481570631614 0.00233902890575036
"V113" 0.000578475645979579 0.00096807313912273 0.0011261995903066 0.0030079528485467
"V114" 0.00254093167548788 0.00157279555188856 0.000335190802690971 0.000645148651803051
"V115" 0.000240599723178705 0.000589177651295083 0.00163174139104763 0.00344748463647154
"V116" 5.05525157110897e-05 0.00218295553900123 0.00251287121465531 0.000672817945200436
"V117" 0.000108863554552867 0.00206486748612862 0.00262712140202047 0.00055920208764851
"V118" 0.000296120513384091 0.000779374526055369 0.00183509800999362 0.00265135922757976
"V119" 4.38176761609229e-07 0.000425766632129893 0.00188307335205677 0.00338402212304046
"V120" 0.00171154116159753 0.00121865317684542 0.0013575125765362 0.000817803858683848
"V121" 0.00252239236697336 0.000821066679445827 0.00121350351086112 0.0005184072532854
"V122" 0.000955278636506111 0.00123262739412602 0.00102703902067084 0.0019074774223685
"V123" 0.00179892069005154 0.00111436662526417 0.00148768248408058 0.000712425036676308
"V124" 0.000475757076759037 0.00120208745356249 0.00296072935908531 0.000774532197578953
"V125" 0.00355573525483674 0.000394850997094614 0.000563570266783682 0.000325351150670333
"V126" 4.02914157914626e-05 0.00399962618827001 1.18647621388127e-12 1.67624609033564e-05
"V127" 0.00291428310761638 0.000554366110294099 0.000735262490255795 0.000684952539249315
"V128" 2.80289040621258e-13 0.00279864026271119 0.0018457887156884 9.25559972721342e-13
"V129" 0.000720850839162316 0.00134099671840251 0.0022382379738472 0.000673225285008719
"V130" 0.000817585705008254 0.00119639854868742 0.00107291665549787 0.00158690943513307
"V131" 0.00143542364383147 0.000794775329350741 0.00171769390709335 0.000862525269143134
"V132" 0.00157093428762283 0.00238469338094924 6.06934641704987e-13 1.83641467168087e-06
"V133" 0.00241530394087691 0.00164525716723958 1.56446209941756e-12 1.0909691905692e-05
"V134" 7.43352425773986e-06 0.00164584784379158 0.00222649606116595 0.000845375360187808
"V135" 0.00162453703350711 0.00167854789634736 0.000209278016074126 0.000658222292804357
"V136" 0.000818584344042162 0.00124225678405616 0.00158802480672369 0.000973065456744748
"V137" 1.85882307962758e-05 0.00238276686918699 0.00127113239327871 0.000546932941435849
"V138" 0.00167097964130613 0.00129266888539544 0.00060933971504362 0.000635401899571708
"V139" 0.00167309835955501 4.85812335294985e-13 0.00334553992998183 5.05179840130537e-13
"V140" 0.00207688333316911 0.000686366152018995 0.00105373567426116 0.000534793446868129
"V141" 0.00036004419375119 0.00181476553753588 0.00123826509225947 0.000800326593272357
"V142" 0.000850504854930814 0.00109486973322596 0.00149283526371541 0.000976587612430195
"V143" 0.00230191112420752 0.00128695306683687 2.94631827020382e-05 0.000248260761478569
"V144" 5.74737682803768e-08 0.00344898565711249 1.48811345166511e-07 2.50629205641341e-08
"V145" 0.000339597600596983 9.2412213616694e-05 0.00153716240417553 0.00273105534591273
"V146" 0.000277251715381385 0.000455498689005687 0.00284915817990168 0.00114685626181757
"V147" 0.00292190305556578 0.000367483686643158 0.000110007085363071 0.0005506415675824
"V148" 0.00290796782099663 0.000427338470398508 6.64614289249463e-05 0.000506799014378215
"V149" 0.000258224807144123 0.000543234450749418 0.00265055740229804 0.00115304497746517
"V150" 0.00293536880593867 2.32312340504661e-12 0.00118376120033045 8.50150402282709e-13
"V151" 0.000290931759119727 0.00108245823475915 0.00103809634529928 0.00166974716444497
"V152" 0.000152562876476136 0.000146333908576282 0.00205961161059712 0.00218066714783452
"V153" 0.000786019370124693 4.64223947989727e-13 0.00402877031428826 4.0341730063938e-13
"V154" 0.00227700955332527 0.000996294669151993 9.16685923843145e-06 0.000337236102226809
"V155" 0.00302321155441468 0.000423454911685037 3.68411027840105e-05 0.0002000517337971
"V156" 0.000330520196949549 0.000759983062483914 0.0010382404053476 0.00196708552095262
"V157" 0.000107002477144856 0.00107036988391244 0.000579200474062168 0.00218088362022944
"V158" 2.67229485361935e-12 0.000888115825364926 0.00166953522511767 0.00158685903645398
"V159" 0.000273289753512016 0.00194625269415709 0.000503743298943594 0.000842545210251258
"V160" 0.000384897397347963 0.00246002407284582 0.000206124280879781 0.00025959199113481
"V161" 0.00185976051720172 0.000881738579642696 0.000113830008124534 0.0006990496589715
"V162" 2.57148874846242e-05 0.00182543137812444 0.00155222063067619 0.000304642407110703
"V163" 0.000890137086367845 0.000596439239291495 0.0016724504028662 0.000821714475683282
"V164" 4.85016878821495e-13 0.00248315042700715 0.0008754276345223 6.69229776127457e-13
"V165" 0.000682732106524823 0.000807954811229108 0.00101532377241377 0.00131174340928305
"V166" 0.00111465237077785 0.00121009951216886 0.000217506925410681 0.000947355123463383
"V167" 9.83638432365818e-07 0.00297631212767551 1.24443489671307e-05 1.07102818686764e-12
"V168" 0.000622855515404037 0.00111117311433884 0.000842969840587775 0.00102112344860318
"V169" 4.29672106152784e-13 0.000880695548598165 0.00317455249466381 5.93078512138357e-05
"V170" 0.000611859087714055 0.0006386217813918 0.000501783963395075 0.00190231162207677
"V171" 0.000720498291492169 0.000727933428390318 0.00135780531674587 0.00094044656399836
"V172" 1.37031555581598e-05 0.00148876973783871 0.00154976642884409 0.000568753282648214
"V173" 6.08472094873312e-13 0.00149066915830067 0.00219803510912869 1.37951294924279e-12
"V174" 0.00124811089603208 0.000715377674372791 0.000538113286436669 0.000983688250066521
"V175" 0.00033741554359383 0.000390255313805306 0.00230202395159292 0.000932044973568684
"V176" 2.40566790967459e-13 0.00187891946211201 0.0015184574914284 4.19109811744956e-13
"V177" 3.81112067948946e-13 0.00281083434219952 3.70425892924047e-06 1.70665674493327e-07
"V178" 0.00133968377772176 0.00101376192934854 0.00038433418256615 0.000466510667262171
"V179" 6.33556908404602e-07 0.00214666014605381 0.000590132256053936 0.000275126539372419
"V180" 0.000916790818256788 0.000714770176760641 0.000209464431313114 0.0014358171965777
"V181" 7.99041973999758e-06 0.000820812879872553 0.00253195344258041 0.000360112014084124
"V182" 6.16449688729700e-13 0.00174296884423753 0.000452972134721908 0.000881018629507966
"V183" 0.00248984956453274 0.000313791596329779 1.57627269337282e-12 0.000324231602913106
"V184" 0.00081228944615917 0.00120518260262469 0.000538919430165106 0.000593472631853961
"V185" 0.000633670541834937 0.00108495023068373 0.000713534401050952 0.000778943099095415
"V186" 0.00114782545310664 0.00070828146268996 3.00311880494571e-11 0.00128281427711828
"V187" 2.21513489471295e-05 0.00169031471056925 0.000719151884776901 0.000653890814813411
"V188" 0.00259935555194496 9.93056909474886e-06 0.000622794096529592 7.33757819810352e-13
"V189" 0.00148476020396421 0.000504642996306576 0.000724287971377306 0.000503389450378097
"V190" 0.000218859177561783 0.00226287850578945 8.94630771854823e-05 8.02551601207194e-05
"V191" 0.00294036261224289 1.2852797865515e-05 5.5201173385241e-07 9.189892167765e-08
"V192" 2.94721412181669e-13 0.00249924686099538 5.78854346207861e-05 1.24004028853784e-11
"V193" 0.00135842685754418 0.000388740564420012 0.000371180435139641 0.000979271520929601
"V194" 0.000467120297974098 0.000743359381994165 0.00118047269585016 0.000819260494343178
"V195" 0.00120424505079768 0.00137103576721302 4.21131596251607e-07 0.000140475167585085
"V196" 3.30020982594236e-13 0.00188355088978759 0.000974654840188928 5.56831682000926e-07
"V197" 0.000503161137209963 0.000686395517340394 0.00118959724257654 0.00082239319121613
"V198" 0.00231430161892323 6.23400658168921e-06 0.000758290783487309 1.18714848103829e-10
"V199" 0.0015383509506528 0.000812224472540583 8.14523946583254e-05 0.000370915961736057
"V200" 0.000596292896400606 0.000451038608481239 0.00130116032442807 0.000891346596752555
"V201" 0.000768210745090418 0.00178670211816988 8.67272933517804e-13 4.91887622574357e-07
"V202" 0.00121000253791961 0.000926540732477905 0.000197904799618162 0.000457370356047826
"V203" 0.000595919130230225 0.000908212887202619 0.000519719718983199 0.00087045806195676
"V204" 0.00052117356300798 0.000376302277473387 0.00191381679812974 0.000479877401392701
"V205" 0.00159157586541222 0.00099488330943714 1.12607537870361e-12 3.9822297290016e-05
"V206" 0.000459443574575241 0.000659206842610676 0.00111919978434728 0.000804140186880357
"V207" 5.54998641829723e-05 0.000874284057278615 0.00186633147015922 0.000345184003137753
"V208" 0.000616796760701296 0.000190288444381385 0.00209682502332818 0.000411662454833924
"V209" 0.0008895582944352 0.00136485993954731 4.065679160765e-05 0.000249256639408757
"V210" 1.34488801049144e-06 0.00118916740549477 0.00138103501290147 0.000348658167272147
"V211" 0.000274113108449791 0.000665672942887741 0.00168085236370735 0.000461217915149164
"V212" 0.00019088626415987 0.000918166722107184 0.000972936989737711 0.000784943493755901
"V213" 0.00265865354764016 1.22347699877688e-05 4.51543650492789e-13 3.17210828450803e-08
"V214" 0.00127433651299252 0.000760297732823545 0.000172288277057916 0.000431403885532778
"V215" 0.000206627787925095 0.0016258257861192 0.000210300082875777 0.000453976678728775
"V216" 0.00146886606282258 0.00046155643824027 0.000285229613511683 0.000475003908275336
"V217" 0.000650890337068334 0.00082083068462538 1.45526956044745e-08 0.00115049027715514
"V218" 2.91298657183383e-05 0.00114649709312912 0.000412928356052079 0.00104004122610385
"V219" 0.000394915084613912 0.000515946197257649 0.00142941399308382 0.000585645121633443
"V220" 0.000885879204253999 0.000205894168712646 0.00114784288291835 0.000646879250510196
"V221" 0.00166787640671526 0.000523960240015608 4.16175926718337e-12 0.000302647083630212
"V222" 0.00101598790278441 0.0013061485369181 9.95229107731823e-13 4.41226695094214e-06
"V223" 0.00215686896339158 0.000164983315246042 0.000186828556819661 6.01898071515877e-05
"V224" 0.000277612675272344 0.000806893173092729 0.000970582851712239 0.000675946323560441
"V225" 0.000904529383653612 0.000860508502764668 0.000348251240908249 0.000393695049672837
"V226" 0.000616496198375908 0.000605867513190259 0.000868451183398571 0.000602224554335497
"V227" 0.00207422675958268 5.17473862474004e-06 0.000546146537077538 6.90568181877861e-13
"V228" 0.000477552224812126 0.000582041999393187 0.000972723215277677 0.00068451317222075
"V229" 0.000183937049395801 0.000914942108355695 0.000722396060584491 0.000786920679052313
"V230" 0.000132160188606734 0.00143884436168393 8.24271629560641e-12 0.00075200953527784
"V231" 1.31411403031076e-05 0.00121950736749541 0.000660352520719577 0.000616487926239325
"V232" 6.41904666097028e-05 0.000946069821716682 1.48654311004032e-05 0.00144437052470175
"V233" 0.00179764365623127 0.000462886697669597 1.61157660500019e-05 0.000106636476055099
"V234" 0.0016915338928601 0.000542954711602447 6.78225012886257e-05 7.39514357677632e-05
"V235" 0.000510841335442648 0.000162342252362458 0.00165960179455013 0.000532440153788437
"V236" 0.000914467781044129 0.000599402861807883 0.000728027890023433 0.000273603001555404
"V237" 0.00125140957176119 0.000713614715028384 2.64509403912882e-11 0.000340870259349871
"V238" 0.000555212230101807 0.000517356869387769 0.00081266762791929 0.000691847452537209
"V239" 0.00135725856922262 6.88184436547402e-05 0.000307596567028055 0.000785162637866624
"V240" 0.000398271261984401 0.000693518568767851 0.0007023823327436 0.000704378183887008
"V241" 7.85620851416726e-05 0.00107092127812963 0.00106831044367433 0.000254873017889091
"V242" 0.000124067868973472 1.08125324511989e-11 0.0027436330328497 0.00019358023162566
"V243" 2.81400030412784e-08 0.00199572493927279 6.13884512071979e-08 1.07040107080453e-07
"V244" 2.63688417994974e-13 0.00138767260675319 0.000945459893866078 3.65416481928506e-12
"V245" 3.84085291236648e-13 0.00110095088648144 0.00133555083969641 4.48515156089598e-05
"V246" 0.00122089722962815 0.000733814420490303 2.89709906152324e-11 0.000255177975476021
"V247" 0.000869586330817039 0.000605621115712429 0.000495413561159579 0.000393756417068836
"V248" 0.000180508074519713 0.000698035446525481 0.00101605528889104 0.000614681888460942
"V249" 0.00138203504796218 0.000617520384805981 5.3235020096867e-05 0.000164601702060835
"V250" 2.41271795966749e-13 0.000293161677035662 0.00260780705808895 3.01905631744353e-06
"V251" 0.000504605186934896 0.000305322744030233 0.000760852446482993 0.000960565308638873
"V252" 0.00157731559920179 0.000502957972640772 7.15916256170398e-06 0.000114665801217092
"V253" 0.00113277250116551 0.000565824132821255 0.000310256472287764 0.000280473676145855
"V254" 0.00131908487196687 0.000720614916291425 7.69072655026543e-07 0.000123920463005185
"V255" 0.00039328643466413 0.000588986509900529 0.000921459575786618 0.00057062386948287
"V256" 3.99731286346348e-12 0.00192722419615621 1.36267517656381e-05 1.73516640763257e-12
"V257" 0.000560582721986042 0.000458175878359471 0.000864492647894746 0.000584879687872296
"V258" 0.000470381999226434 0.000574191868516371 0.000792931862242907 0.000585214795738004
"V259" 0.000948719317889872 0.000488615066047255 0.000275837749412961 0.000588348738745338
"V260" 0.00187861299418641 0.000307498463485165 1.67594995435876e-07 3.11143063596756e-12
"V261" 0.000729498680730544 0.00129033514491093 7.32660836784129e-13 5.84747092771717e-12
"V262" 7.26976740530019e-07 0.0018880626133395 4.17395525074676e-05 3.28427060603137e-07
"V263" 2.77830499425928e-05 0.000416751322308705 0.000731802507624562 0.00133228389199318
"V264" 0.000675250552760914 0.0004167106743605 0.000305859819999362 0.000949868564840765
"V265" 0.000704234111622822 0.000581490474234699 0.000240604421732492 0.000751446301646348
"V266" 0.000774829956483344 7.33126513624829e-05 0.0014050785429634 0.000362719449941469
"V267" 0.000540993006780769 0.000422365659567176 0.00118921287831654 0.000342329499134223
"V268" 0.000538825857634318 0.000980601024168209 0.000352787334992225 0.00030389481097338
"V269" 0.00170101277815806 5.48931131403278e-05 3.73015221475521e-06 0.000500563585586645
"V270" 0.000970337246301685 0.000465341857954534 0.000389577448720825 0.000461372543774249
"V271" 0.000825012206160782 0.000372023411593345 0.000807317748100073 0.000394038292480844
"V272" 0.000329296582242886 0.00159168757077758 1.4176973188785e-05 6.63432631099459e-06
"V273" 0.000769847316444549 0.000917655490424368 0.000202162278869361 0.000236859549253556
"V274" 0.00124801958447998 0.00078550285073771 7.07500558292993e-06 3.18839068879993e-05
"V275" 0.00157645298143081 0.000258456893963725 0.000251739462154247 0.000146312582625017
"V276" 0.00062379217494036 0.000115719036336427 0.000373688946314887 0.00129964480365242
"V277" 0.000656667206259276 0.000658024579004271 0.000141276586301977 0.00073208776212134
"V278" 0.000402648621181232 0.00106080687809767 0.000323909466168985 0.000332949833820928
"V279" 4.10794618158857e-07 0.00157567779859206 0.000177894175165822 0.000225096557855497
"V280" 0.000175572422132986 0.000514150622928465 0.000554151635527111 0.00110579542899189
"V281" 0.00172517807529821 0.000283619566976589 2.14899113535563e-12 0.000105042482501041
"V282" 0.000454256795945676 0.000894346433111405 0.000313519296161806 0.000475007580282179
"V283" 6.91417158181504e-06 0.000536898875335635 0.00175178199142823 0.000243606884403571
"V284" 0.000190601128725595 0.00164981035150943 2.13369623057197e-06 1.87530421275243e-05
"V285" 0.000884801922597388 0.000624840339093809 0.000234482804569978 0.000374571973594643
"V286" 0.00132786014166172 0.000154584995971828 0.000487348828252675 0.000255464805837807
"V287" 0.000832215233541365 0.000301458979293959 0.000411540498983215 0.000673719609120578
"V288" 0.000135163842705438 0.00166427662476745 6.69427016413454e-13 1.36509009991108e-12
"V289" 8.91072670410426e-05 0.000390800111056456 0.00140516413679184 0.000548614796075638
"V290" 2.4568713834045e-13 2.00484824701607e-13 3.1405877668421e-13 0.002325799780148
"V291" 0.000261935101672453 0.000556104976890739 0.00100026888203751 0.000441916389820892
"V292" 0.000366515405077619 0.000514985251819831 0.00043825802457097 0.000847495435506739
"V293" 0.000649114414145338 0.000863547242649364 0.000182600058210622 0.000277429204249915
"V294" 0.00067960921863588 0.000550912304887206 0.00041021101120987 0.000463900529274043
"V295" 0.000845694118782572 0.00016964326289363 0.000266312093621777 0.000895610557732088
"V296" 0.00092980186835488 0.000239876276001001 0.000748216928051077 0.000293731441578416
"V297" 2.71408199513685e-13 0.00101822057585379 0.00108961998357581 1.94481784925143e-05
"V298" 0.000678762356610909 0.000917587997457696 8.26314414974472e-05 0.000222980016428977
"V299" 0.0002115432060683 0.000525395141355467 0.00103628678170334 0.000460826116686599
"V300" 0.00040008545369657 0.000534483654144993 0.000417725980189686 0.000750185411697673
"V301" 0.000764093544674523 0.000622947795676114 0.00022543870676922 0.000370914282353389
"V302" 3.92407232868775e-05 0.000824406385672148 0.00069320774426603 0.000532912546843124
"V303" 0.000488107224601186 0.00100855926255871 8.54787936036343e-05 0.00028716901582438
"V304" 0.000288054874974359 0.000266839307902474 0.000958819800279226 0.000753515920483427
"V305" 0.000868469676482136 0.00052577500703178 0.000404239336040456 0.000211175792303371
"V306" 0.000243384873325657 0.000374110873049806 0.00142504989490691 0.000258611579108636
"V307" 4.46016763773565e-06 0.000511713120054187 0.000660131189407674 0.000989688353747716
"V308" 0.00119238610940653 0.000352221779248646 0.000333621788478404 0.000124201966845797
"V309" 0.000672125929733884 0.000308782543971399 0.000673555065559741 0.000477656466887394
"V310" 0.00014861959299869 0.000438551757267656 0.00139378966319919 0.000294416665945583
"V311" 0.000285203394765181 0.000700217010791568 0.000758474805050055 0.000313870032351802
"V312" 0.00106870149834112 0.000584801271440689 1.05402085978764e-05 0.000204126128116419
"V313" 0.000812243905213106 0.000368594840206263 0.000606259375101599 0.00027842935420757
"V314" 0.000321788015659634 0.0011716770644938 0.000122342037031777 0.000177140277553769
"V315" 0.000316935239016355 0.000413904823074012 0.000859298245932849 0.000563422332730024
"V316" 0.000904534892863693 0.000452683239585328 0.000117715151903983 0.000462841096754047
"V317" 1.25375398612228e-05 0.00163886424571082 5.49424459069834e-07 3.26702856400065e-06
"V318" 0.00123963047134408 0.000483875583727196 3.21718164160573e-05 0.000110938052012926
"V319" 0.000697783309844593 0.000459198148583924 0.000344880096763689 0.000494470796965704
"V320" 0.000473239773163009 0.000299921460007335 0.000902751985151019 0.000491116200456219
"V321" 0.000323333920668202 0.000349325761875923 0.000657594677225409 0.000799867692014604
"V322" 0.00011482742972574 0.000236012527572836 0.00124141734764953 0.000683429797939309
"V323" 0.000609255435982318 0.000598058081234004 0.000520715020858063 0.000225743619410599
"V324" 0.000335564362402885 0.000220304031577203 0.00138146995204434 0.000309751475417195
"V325" 0.000285342613220705 0.000464259937568419 0.00092185850847261 0.000424902765124184
"V326" 0.00062201041344913 0.000549599298201604 0.00043938295661165 0.000334052117728176
"V327" 0.000903553667153959 0.00078712348413596 4.67318885050526e-06 6.35058446347401e-05
"V328" 2.88854808791764e-13 0.00118049239086617 0.000677713029533107 2.84972275018365e-06
"V329" 3.63571907154059e-13 0.000234933456468851 0.00215648545132142 2.62566281018121e-07
"V330" 0.000114156775429599 0.000570712233729935 0.00100051853908909 0.00038193210734144
"V331" 0.000493623210149278 0.00042155767551435 0.000290014601072893 0.000725991023795172
"V332" 0.000766452494731707 0.00082751037630448 4.40453748231015e-09 0.000115893776064249
